interaction_id,entry_time,exit_time,side,pattern_id,pattern_name,entry_price,exit_price,stop_price,target_price,exit_reason,gross_ticks,net_ticks,net_usd
1758634221,2025-09-23 13:30:21.000,2025-09-23 13:30:25.704888,SHORT,1,P1_ASK_CONT_SELL_INSIDE_HVOL_OPEN,24994.5,24991.0,24996.5,24990.5,TARGET,14.0,10.6,5.3
1758634257,2025-09-23 13:30:57.000,2025-09-23 13:30:59.106356,SHORT,1,P1_ASK_CONT_SELL_INSIDE_HVOL_OPEN,24993.0,24995.5,24995.0,24989.0,STOP,-10.0,-13.4,-6.7
1758634292,2025-09-23 13:31:32.400,2025-09-23 13:31:33.093448,SHORT,1,P1_ASK_CONT_SELL_INSIDE_HVOL_OPEN,24989.5,24992.0,24991.5,24985.5,STOP,-10.0,-13.4,-6.7
1758634390,2025-09-23 13:33:10.800,2025-09-23 13:33:14.691845,SHORT,1,P1_ASK_CONT_SELL_INSIDE_HVOL_OPEN,24991.25,24993.75,24993.25,24987.25,STOP,-10.0,-13.4,-6.7
1758634491,2025-09-23 13:34:51.200,2025-09-23 13:34:52.284251,SHORT,1,P1_ASK_CONT_SELL_INSIDE_HVOL_OPEN,24993.5,24996.0,24995.5,24989.5,STOP,-10.0,-13.4,-6.7
1758634523,2025-09-23 13:35:23.500,2025-09-23 13:35:25.484893,SHORT,1,P1_ASK_CONT_SELL_INSIDE_HVOL_OPEN,24989.5,24986.0,24991.5,24985.5,TARGET,14.0,10.6,5.3
1758634572,2025-09-23 13:36:12.500,2025-09-23 13:36:13.096572,SHORT,1,P1_ASK_CONT_SELL_INSIDE_HVOL_OPEN,24984.0,24986.5,24986.0,24980.0,STOP,-10.0,-13.4,-6.7
1758634647,2025-09-23 13:37:27.900,2025-09-23 13:37:30.723535,SHORT,1,P1_ASK_CONT_SELL_INSIDE_HVOL_OPEN,24974.5,24971.0,24976.5,24970.5,TARGET,14.0,10.6,5.3
1758634715,2025-09-23 13:38:35.700,2025-09-23 13:38:41.366626,SHORT,1,P1_ASK_CONT_SELL_INSIDE_HVOL_OPEN,24980.75,24983.25,24982.75,24976.75,STOP,-10.0,-13.4,-6.7
1758634766,2025-09-23 13:39:26.100,2025-09-23 13:39:27.579589,SHORT,1,P1_ASK_CONT_SELL_INSIDE_HVOL_OPEN,24983.0,24985.5,24985.0,24979.0,STOP,-10.0,-13.4,-6.7
1758634800,2025-09-23 13:40:00.800,2025-09-23 13:40:07.383545,SHORT,1,P1_ASK_CONT_SELL_INSIDE_HVOL_OPEN,24978.0,24980.5,24980.0,24974.0,STOP,-10.0,-13.4,-6.7
1758634843,2025-09-23 13:40:43.100,2025-09-23 13:40:51.474783,SHORT,1,P1_ASK_CONT_SELL_INSIDE_HVOL_OPEN,24970.75,24967.25,24972.75,24966.75,TARGET,14.0,10.6,5.3
1758634886,2025-09-23 13:41:26.200,2025-09-23 13:41:31.184656,SHORT,1,P1_ASK_CONT_SELL_INSIDE_HVOL_OPEN,24953.5,24956.0,24955.5,24949.5,STOP,-10.0,-13.4,-6.7
1758634946,2025-09-23 13:42:26.700,2025-09-23 13:42:27.786940,SHORT,1,P1_ASK_CONT_SELL_INSIDE_HVOL_OPEN,24954.5,24957.0,24956.5,24950.5,STOP,-10.0,-13.4,-6.7
1758634990,2025-09-23 13:43:10.200,2025-09-23 13:43:17.700095,SHORT,1,P1_ASK_CONT_SELL_INSIDE_HVOL_OPEN,24950.0,24946.5,24952.0,24946.0,TARGET,14.0,10.6,5.3
1758635029,2025-09-23 13:43:49.800,2025-09-23 13:43:56.394629,SHORT,1,P1_ASK_CONT_SELL_INSIDE_HVOL_OPEN,24947.25,24949.75,24949.25,24943.25,STOP,-10.0,-13.4,-6.7
1758635073,2025-09-23 13:44:33.500,2025-09-23 13:44:39.390550,SHORT,1,P1_ASK_CONT_SELL_INSIDE_HVOL_OPEN,24959.5,24956.0,24961.5,24955.5,TARGET,14.0,10.6,5.3
1758635129,2025-09-23 13:45:29.600,2025-09-23 13:45:33.599253,SHORT,1,P1_ASK_CONT_SELL_INSIDE_HVOL_OPEN,24953.75,24950.25,24955.75,24949.75,TARGET,14.0,10.6,5.3
1758635186,2025-09-23 13:46:26.400,2025-09-23 13:46:41.954322,SHORT,1,P1_ASK_CONT_SELL_INSIDE_HVOL_OPEN,24959.75,24956.25,24961.75,24955.75,TARGET,14.0,10.6,5.3
1758635235,2025-09-23 13:47:15.400,2025-09-23 13:47:21.070320,SHORT,1,P1_ASK_CONT_SELL_INSIDE_HVOL_OPEN,24953.75,24956.25,24955.75,24949.75,STOP,-10.0,-13.4,-6.7
1758635271,2025-09-23 13:47:51.200,2025-09-23 13:48:00.311093,SHORT,1,P1_ASK_CONT_SELL_INSIDE_HVOL_OPEN,24957.25,24953.75,24959.25,24953.25,TARGET,14.0,10.6,5.3
1758635353,2025-09-23 13:49:13.900,2025-09-23 13:49:19.722317,SHORT,1,P1_ASK_CONT_SELL_INSIDE_HVOL_OPEN,24967.75,24964.25,24969.75,24963.75,TARGET,14.0,10.6,5.3
1758635397,2025-09-23 13:49:57.400,2025-09-23 13:50:03.313611,SHORT,1,P1_ASK_CONT_SELL_INSIDE_HVOL_OPEN,24955.5,24958.0,24957.5,24951.5,STOP,-10.0,-13.4,-6.7
1758635434,2025-09-23 13:50:34.100,2025-09-23 13:50:37.772793,SHORT,1,P1_ASK_CONT_SELL_INSIDE_HVOL_OPEN,24951.5,24948.0,24953.5,24947.5,TARGET,14.0,10.6,5.3
1758635469,2025-09-23 13:51:09.900,2025-09-23 13:51:13.323193,SHORT,1,P1_ASK_CONT_SELL_INSIDE_HVOL_OPEN,24957.75,24960.25,24959.75,24953.75,STOP,-10.0,-13.4,-6.7
1758635504,2025-09-23 13:51:44.800,2025-09-23 13:51:57.556215,SHORT,1,P1_ASK_CONT_SELL_INSIDE_HVOL_OPEN,24956.5,24959.0,24958.5,24952.5,STOP,-10.0,-13.4,-6.7
1758635557,2025-09-23 13:52:37.400,2025-09-23 13:52:47.715772,SHORT,1,P1_ASK_CONT_SELL_INSIDE_HVOL_OPEN,24964.75,24967.25,24966.75,24960.75,STOP,-10.0,-13.4,-6.7
1758635609,2025-09-23 13:53:29.800,2025-09-23 13:53:52.660104,SHORT,1,P1_ASK_CONT_SELL_INSIDE_HVOL_OPEN,24969.0,24965.5,24971.0,24965.0,TARGET,14.0,10.6,5.3
1758635670,2025-09-23 13:54:30.400,2025-09-23 13:54:35.818312,SHORT,1,P1_ASK_CONT_SELL_INSIDE_HVOL_OPEN,24955.5,24952.0,24957.5,24951.5,TARGET,14.0,10.6,5.3
1758635706,2025-09-23 13:55:06.000,2025-09-23 13:55:08.670859,SHORT,1,P1_ASK_CONT_SELL_INSIDE_HVOL_OPEN,24947.0,24943.5,24949.0,24943.0,TARGET,14.0,10.6,5.3
1758635780,2025-09-23 13:56:20.900,2025-09-23 13:56:22.187750,SHORT,1,P1_ASK_CONT_SELL_INSIDE_HVOL_OPEN,24944.75,24947.25,24946.75,24940.75,STOP,-10.0,-13.4,-6.7
1758635858,2025-09-23 13:57:38.800,2025-09-23 13:58:08.839426,SHORT,1,P1_ASK_CONT_SELL_INSIDE_HVOL_OPEN,24946.0,24942.5,24948.0,24942.0,TARGET,14.0,10.6,5.3
1758636108,2025-09-23 14:01:48.400,2025-09-23 14:01:50.731688,SHORT,1,P1_ASK_CONT_SELL_INSIDE_HVOL_OPEN,24948.25,24950.75,24950.25,24944.25,STOP,-10.0,-13.4,-6.7
1758636143,2025-09-23 14:02:23.800,2025-09-23 14:02:41.263898,SHORT,1,P1_ASK_CONT_SELL_INSIDE_HVOL_OPEN,24942.0,24944.5,24944.0,24938.0,STOP,-10.0,-13.4,-6.7
1758636194,2025-09-23 14:03:14.100,2025-09-23 14:03:26.955969,SHORT,1,P1_ASK_CONT_SELL_INSIDE_HVOL_OPEN,24944.75,24947.25,24946.75,24940.75,STOP,-10.0,-13.4,-6.7
1758636295,2025-09-23 14:04:55.400,2025-09-23 14:05:21.695514,SHORT,1,P1_ASK_CONT_SELL_INSIDE_HVOL_OPEN,24943.0,24945.5,24945.0,24939.0,STOP,-10.0,-13.4,-6.7
1758636353,2025-09-23 14:05:53.400,2025-09-23 14:06:01.790228,SHORT,1,P1_ASK_CONT_SELL_INSIDE_HVOL_OPEN,24955.0,24957.5,24957.0,24951.0,STOP,-10.0,-13.4,-6.7
1758636403,2025-09-23 14:06:43.600,2025-09-23 14:07:18.757918,SHORT,1,P1_ASK_CONT_SELL_INSIDE_HVOL_OPEN,24955.0,24951.5,24957.0,24951.0,TARGET,14.0,10.6,5.3
1758636468,2025-09-23 14:07:48.800,2025-09-23 14:07:52.732226,SHORT,1,P1_ASK_CONT_SELL_INSIDE_HVOL_OPEN,24946.5,24949.0,24948.5,24942.5,STOP,-10.0,-13.4,-6.7
1758636503,2025-09-23 14:08:23.600,2025-09-23 14:08:37.463217,SHORT,1,P1_ASK_CONT_SELL_INSIDE_HVOL_OPEN,24944.75,24947.25,24946.75,24940.75,STOP,-10.0,-13.4,-6.7
1758636582,2025-09-23 14:09:42.300,2025-09-23 14:09:50.391445,SHORT,1,P1_ASK_CONT_SELL_INSIDE_HVOL_OPEN,24949.5,24952.0,24951.5,24945.5,STOP,-10.0,-13.4,-6.7
1758636657,2025-09-23 14:10:57.000,2025-09-23 14:11:05.465100,SHORT,1,P1_ASK_CONT_SELL_INSIDE_HVOL_OPEN,24957.25,24959.75,24959.25,24953.25,STOP,-10.0,-13.4,-6.7
1758636696,2025-09-23 14:11:36.100,2025-09-23 14:11:42.320512,SHORT,1,P1_ASK_CONT_SELL_INSIDE_HVOL_OPEN,24954.0,24950.5,24956.0,24950.0,TARGET,14.0,10.6,5.3
1758636739,2025-09-23 14:12:19.400,2025-09-23 14:12:24.884743,SHORT,1,P1_ASK_CONT_SELL_INSIDE_HVOL_OPEN,24946.0,24948.5,24948.0,24942.0,STOP,-10.0,-13.4,-6.7
1758636803,2025-09-23 14:13:23.600,2025-09-23 14:13:30.025181,SHORT,1,P1_ASK_CONT_SELL_INSIDE_HVOL_OPEN,24950.25,24952.75,24952.25,24946.25,STOP,-10.0,-13.4,-6.7
1758636853,2025-09-23 14:14:13.300,2025-09-23 14:14:16.226801,SHORT,1,P1_ASK_CONT_SELL_INSIDE_HVOL_OPEN,24955.0,24957.5,24957.0,24951.0,STOP,-10.0,-13.4,-6.7
1758636909,2025-09-23 14:15:09.500,2025-09-23 14:15:32.133253,SHORT,4,P4_ASK_FLIP_INSIDE_HVOL_MIDDAY,24956.75,24953.25,24958.75,24952.75,TARGET,14.0,10.6,5.3
1758636982,2025-09-23 14:16:22.900,2025-09-23 14:16:30.947400,SHORT,4,P4_ASK_FLIP_INSIDE_HVOL_MIDDAY,24954.5,24951.0,24956.5,24950.5,TARGET,14.0,10.6,5.3
1758637034,2025-09-23 14:17:14.200,2025-09-23 14:17:23.177956,SHORT,4,P4_ASK_FLIP_INSIDE_HVOL_MIDDAY,24953.0,24955.5,24955.0,24949.0,STOP,-10.0,-13.4,-6.7
1758637076,2025-09-23 14:17:56.000,2025-09-23 14:17:59.481048,SHORT,4,P4_ASK_FLIP_INSIDE_HVOL_MIDDAY,24951.5,24954.0,24953.5,24947.5,STOP,-10.0,-13.4,-6.7
1758637119,2025-09-23 14:18:39.300,2025-09-23 14:19:02.017305,SHORT,4,P4_ASK_FLIP_INSIDE_HVOL_MIDDAY,24957.75,24954.25,24959.75,24953.75,TARGET,14.0,10.6,5.3
1758637188,2025-09-23 14:19:48.100,2025-09-23 14:20:03.294762,SHORT,4,P4_ASK_FLIP_INSIDE_HVOL_MIDDAY,24957.5,24960.0,24959.5,24953.5,STOP,-10.0,-13.4,-6.7
1758637247,2025-09-23 14:20:47.500,2025-09-23 14:21:00.225289,SHORT,4,P4_ASK_FLIP_INSIDE_HVOL_MIDDAY,24954.25,24950.75,24956.25,24950.25,TARGET,14.0,10.6,5.3
1758637316,2025-09-23 14:21:56.800,2025-09-23 14:22:00.395411,SHORT,4,P4_ASK_FLIP_INSIDE_HVOL_MIDDAY,24947.75,24950.25,24949.75,24943.75,STOP,-10.0,-13.4,-6.7
1758637356,2025-09-23 14:22:36.900,2025-09-23 14:22:40.486293,SHORT,4,P4_ASK_FLIP_INSIDE_HVOL_MIDDAY,24942.75,24945.25,24944.75,24938.75,STOP,-10.0,-13.4,-6.7
1758637390,2025-09-23 14:23:10.600,2025-09-23 14:23:34.421731,SHORT,4,P4_ASK_FLIP_INSIDE_HVOL_MIDDAY,24948.75,24951.25,24950.75,24944.75,STOP,-10.0,-13.4,-6.7
1758637456,2025-09-23 14:24:16.700,2025-09-23 14:24:19.243305,SHORT,4,P4_ASK_FLIP_INSIDE_HVOL_MIDDAY,24945.5,24948.0,24947.5,24941.5,STOP,-10.0,-13.4,-6.7
1758637571,2025-09-23 14:26:11.400,2025-09-23 14:26:24.067669,SHORT,4,P4_ASK_FLIP_INSIDE_HVOL_MIDDAY,24948.75,24945.25,24950.75,24944.75,TARGET,14.0,10.6,5.3
1758637625,2025-09-23 14:27:05.300,2025-09-23 14:27:21.172937,SHORT,4,P4_ASK_FLIP_INSIDE_HVOL_MIDDAY,24948.5,24951.0,24950.5,24944.5,STOP,-10.0,-13.4,-6.7
1758637675,2025-09-23 14:27:55.000,2025-09-23 14:28:01.286461,SHORT,4,P4_ASK_FLIP_INSIDE_HVOL_MIDDAY,24955.75,24958.25,24957.75,24951.75,STOP,-10.0,-13.4,-6.7
1758637794,2025-09-23 14:29:54.300,2025-09-23 14:30:06.299250,SHORT,4,P4_ASK_FLIP_INSIDE_HVOL_MIDDAY,24954.5,24957.0,24956.5,24950.5,STOP,-10.0,-13.4,-6.7
1758637844,2025-09-23 14:30:44.600,2025-09-23 14:30:51.370891,SHORT,4,P4_ASK_FLIP_INSIDE_HVOL_MIDDAY,24956.0,24952.5,24958.0,24952.0,TARGET,14.0,10.6,5.3
1758637933,2025-09-23 14:32:13.400,2025-09-23 14:32:25.883784,SHORT,4,P4_ASK_FLIP_INSIDE_HVOL_MIDDAY,24956.75,24953.25,24958.75,24952.75,TARGET,14.0,10.6,5.3
1758637989,2025-09-23 14:33:09.800,2025-09-23 14:33:34.321311,SHORT,4,P4_ASK_FLIP_INSIDE_HVOL_MIDDAY,24952.75,24955.25,24954.75,24948.75,STOP,-10.0,-13.4,-6.7
1758638055,2025-09-23 14:34:15.700,2025-09-23 14:35:05.323195,SHORT,4,P4_ASK_FLIP_INSIDE_HVOL_MIDDAY,24954.5,24951.0,24956.5,24950.5,TARGET,14.0,10.6,5.3
1758638135,2025-09-23 14:35:35.600,2025-09-23 14:35:42.185703,SHORT,4,P4_ASK_FLIP_INSIDE_HVOL_MIDDAY,24955.75,24958.25,24957.75,24951.75,STOP,-10.0,-13.4,-6.7
1758638207,2025-09-23 14:36:47.500,2025-09-23 14:36:52.498162,SHORT,4,P4_ASK_FLIP_INSIDE_HVOL_MIDDAY,24955.25,24951.75,24957.25,24951.25,TARGET,14.0,10.6,5.3
1758638244,2025-09-23 14:37:24.500,2025-09-23 14:37:36.499371,SHORT,4,P4_ASK_FLIP_INSIDE_HVOL_MIDDAY,24954.5,24957.0,24956.5,24950.5,STOP,-10.0,-13.4,-6.7
1758638390,2025-09-23 14:39:50.700,2025-09-23 14:39:57.739360,SHORT,4,P4_ASK_FLIP_INSIDE_HVOL_MIDDAY,24952.75,24955.25,24954.75,24948.75,STOP,-10.0,-13.4,-6.7
1758638459,2025-09-23 14:40:59.200,2025-09-23 14:41:02.779307,SHORT,4,P4_ASK_FLIP_INSIDE_HVOL_MIDDAY,24954.0,24956.5,24956.0,24950.0,STOP,-10.0,-13.4,-6.7
1758638641,2025-09-23 14:44:01.000,2025-09-23 14:44:16.763309,SHORT,4,P4_ASK_FLIP_INSIDE_HVOL_MIDDAY,24954.5,24951.0,24956.5,24950.5,TARGET,14.0,10.6,5.3
1758638688,2025-09-23 14:44:48.300,2025-09-23 14:45:03.741999,SHORT,4,P4_ASK_FLIP_INSIDE_HVOL_MIDDAY,24952.25,24954.75,24954.25,24948.25,STOP,-10.0,-13.4,-6.7
1758638740,2025-09-23 14:45:40.900,2025-09-23 14:46:04.084627,SHORT,4,P4_ASK_FLIP_INSIDE_HVOL_MIDDAY,24952.5,24949.0,24954.5,24948.5,TARGET,14.0,10.6,5.3
1758638796,2025-09-23 14:46:36.100,2025-09-23 14:46:49.389570,SHORT,4,P4_ASK_FLIP_INSIDE_HVOL_MIDDAY,24946.75,24943.25,24948.75,24942.75,TARGET,14.0,10.6,5.3
1758638852,2025-09-23 14:47:32.500,2025-09-23 14:47:34.789382,SHORT,4,P4_ASK_FLIP_INSIDE_HVOL_MIDDAY,24942.25,24944.75,24944.25,24938.25,STOP,-10.0,-13.4,-6.7
1758638898,2025-09-23 14:48:18.700,2025-09-23 14:49:22.072308,SHORT,4,P4_ASK_FLIP_INSIDE_HVOL_MIDDAY,24947.75,24950.25,24949.75,24943.75,STOP,-10.0,-13.4,-6.7
1758639017,2025-09-23 14:50:17.900,2025-09-23 14:50:34.783011,SHORT,4,P4_ASK_FLIP_INSIDE_HVOL_MIDDAY,24949.0,24945.5,24951.0,24945.0,TARGET,14.0,10.6,5.3
1758639073,2025-09-23 14:51:13.700,2025-09-23 14:51:40.966385,SHORT,4,P4_ASK_FLIP_INSIDE_HVOL_MIDDAY,24952.25,24948.75,24954.25,24948.25,TARGET,14.0,10.6,5.3
1758639131,2025-09-23 14:52:11.700,2025-09-23 14:52:13.800149,SHORT,4,P4_ASK_FLIP_INSIDE_HVOL_MIDDAY,24948.5,24945.0,24950.5,24944.5,TARGET,14.0,10.6,5.3
1758639164,2025-09-23 14:52:44.700,2025-09-23 14:52:55.903801,SHORT,4,P4_ASK_FLIP_INSIDE_HVOL_MIDDAY,24943.0,24945.5,24945.0,24939.0,STOP,-10.0,-13.4,-6.7
1758639207,2025-09-23 14:53:27.700,2025-09-23 14:54:11.744055,SHORT,4,P4_ASK_FLIP_INSIDE_HVOL_MIDDAY,24949.25,24951.75,24951.25,24945.25,STOP,-10.0,-13.4,-6.7
1758639417,2025-09-23 14:56:57.800,2025-09-23 14:57:00.520100,SHORT,4,P4_ASK_FLIP_INSIDE_HVOL_MIDDAY,24954.25,24956.75,24956.25,24950.25,STOP,-10.0,-13.4,-6.7
1758639467,2025-09-23 14:57:47.000,2025-09-23 14:57:58.998687,SHORT,4,P4_ASK_FLIP_INSIDE_HVOL_MIDDAY,24946.0,24948.5,24948.0,24942.0,STOP,-10.0,-13.4,-6.7
1758639515,2025-09-23 14:58:35.000,2025-09-23 14:59:20.696275,SHORT,4,P4_ASK_FLIP_INSIDE_HVOL_MIDDAY,24947.25,24949.75,24949.25,24943.25,STOP,-10.0,-13.4,-6.7
1758639599,2025-09-23 14:59:59.200,2025-09-23 15:00:02.007957,SHORT,4,P4_ASK_FLIP_INSIDE_HVOL_MIDDAY,24944.25,24946.75,24946.25,24940.25,STOP,-10.0,-13.4,-6.7
1758639636,2025-09-23 15:00:36.700,2025-09-23 15:00:43.210557,SHORT,4,P4_ASK_FLIP_INSIDE_HVOL_MIDDAY,24943.25,24939.75,24945.25,24939.25,TARGET,14.0,10.6,5.3
1758639675,2025-09-23 15:01:15.200,2025-09-23 15:01:26.451067,LONG,5,P5_BID_FLIP_BELOW_NVOL_MIDDAY,24943.25,24946.75,24941.25,24947.25,TARGET,14.0,10.6,5.3
1758639722,2025-09-23 15:02:02.400,2025-09-23 15:02:18.741126,LONG,5,P5_BID_FLIP_BELOW_NVOL_MIDDAY,24941.75,24939.25,24939.75,24945.75,STOP,-10.0,-13.4,-6.7
1758639771,2025-09-23 15:02:51.800,2025-09-23 15:03:10.918063,LONG,5,P5_BID_FLIP_BELOW_NVOL_MIDDAY,24936.5,24934.0,24934.5,24940.5,STOP,-10.0,-13.4,-6.7
1758639833,2025-09-23 15:03:53.200,2025-09-23 15:04:26.832851,LONG,5,P5_BID_FLIP_BELOW_NVOL_MIDDAY,24936.5,24940.0,24934.5,24940.5,TARGET,14.0,10.6,5.3
1758639901,2025-09-23 15:05:01.300,2025-09-23 15:05:14.919822,LONG,5,P5_BID_FLIP_BELOW_NVOL_MIDDAY,24945.25,24942.75,24943.25,24949.25,STOP,-10.0,-13.4,-6.7
1758639965,2025-09-23 15:06:05.300,2025-09-23 15:06:23.730811,LONG,5,P5_BID_FLIP_BELOW_NVOL_MIDDAY,24940.25,24937.75,24938.25,24944.25,STOP,-10.0,-13.4,-6.7
1758640045,2025-09-23 15:07:25.800,2025-09-23 15:07:33.670170,LONG,5,P5_BID_FLIP_BELOW_NVOL_MIDDAY,24936.75,24934.25,24934.75,24940.75,STOP,-10.0,-13.4,-6.7
1758640088,2025-09-23 15:08:08.100,2025-09-23 15:08:22.643434,LONG,5,P5_BID_FLIP_BELOW_NVOL_MIDDAY,24939.75,24937.25,24937.75,24943.75,STOP,-10.0,-13.4,-6.7
1758640140,2025-09-23 15:09:00.100,2025-09-23 15:09:08.582791,LONG,5,P5_BID_FLIP_BELOW_NVOL_MIDDAY,24940.25,24943.75,24938.25,24944.25,TARGET,14.0,10.6,5.3
1758642005,2025-09-23 15:40:05.700,2025-09-23 15:40:22.320814,LONG,5,P5_BID_FLIP_BELOW_NVOL_MIDDAY,24942.25,24939.75,24940.25,24946.25,STOP,-10.0,-13.4,-6.7
1758642078,2025-09-23 15:41:18.800,2025-09-23 15:41:24.910186,LONG,5,P5_BID_FLIP_BELOW_NVOL_MIDDAY,24937.25,24934.75,24935.25,24941.25,STOP,-10.0,-13.4,-6.7
