NinjaScript File,Error,Code,Line,Column,
20260509_103333_CG_NT8_AutoDeployer_AddOn_v0_1.cs,Ambiguity between 'CG_NT8_AutoDeployer_AddOn_v0_1.strategiesDir' and 'CG_NT8_AutoDeployer_AddOn_v0_1.strategiesDir',CS0229,95,13,
20260509_103333_CG_NT8_AutoDeployer_AddOn_v0_1.cs,Ambiguity between 'CG_NT8_AutoDeployer_AddOn_v0_1.rootDir' and 'CG_NT8_AutoDeployer_AddOn_v0_1.rootDir',CS0229,97,39,
20260509_103333_CG_NT8_AutoDeployer_AddOn_v0_1.cs,Ambiguity between 'CG_NT8_AutoDeployer_AddOn_v0_1.inboxDir' and 'CG_NT8_AutoDeployer_AddOn_v0_1.inboxDir',CS0229,98,39,
20260509_103333_CG_NT8_AutoDeployer_AddOn_v0_1.cs,Ambiguity between 'CG_NT8_AutoDeployer_AddOn_v0_1.archiveDir' and 'CG_NT8_AutoDeployer_AddOn_v0_1.archiveDir',CS0229,99,39,
20260509_103333_CG_NT8_AutoDeployer_AddOn_v0_1.cs,Ambiguity between 'CG_NT8_AutoDeployer_AddOn_v0_1.logsDir' and 'CG_NT8_AutoDeployer_AddOn_v0_1.logsDir',CS0229,100,39,
20260509_103333_CG_NT8_AutoDeployer_AddOn_v0_1.cs,Ambiguity between 'CG_NT8_AutoDeployer_AddOn_v0_1.hooksDir' and 'CG_NT8_AutoDeployer_AddOn_v0_1.hooksDir',CS0229,101,39,
20260509_103333_CG_NT8_AutoDeployer_AddOn_v0_1.cs,Ambiguity between 'CG_NT8_AutoDeployer_AddOn_v0_1.configDir' and 'CG_NT8_AutoDeployer_AddOn_v0_1.configDir',CS0229,102,39,
20260509_103333_CG_NT8_AutoDeployer_AddOn_v0_1.cs,Ambiguity between 'CG_NT8_AutoDeployer_AddOn_v0_1.strategiesDir' and 'CG_NT8_AutoDeployer_AddOn_v0_1.strategiesDir',CS0229,103,39,
20260509_103333_CG_NT8_AutoDeployer_AddOn_v0_1.cs,Ambiguity between 'CG_NT8_AutoDeployer_AddOn_v0_1.watcher' and 'CG_NT8_AutoDeployer_AddOn_v0_1.watcher',CS0229,108,13,
20260509_103333_CG_NT8_AutoDeployer_AddOn_v0_1.cs,Ambiguity between 'CG_NT8_AutoDeployer_AddOn_v0_1.inboxDir' and 'CG_NT8_AutoDeployer_AddOn_v0_1.inboxDir',CS0229,108,45,
20260509_103333_CG_NT8_AutoDeployer_AddOn_v0_1.cs,Ambiguity between 'CG_NT8_AutoDeployer_AddOn_v0_1.watcher' and 'CG_NT8_AutoDeployer_AddOn_v0_1.watcher',CS0229,109,13,
20260509_103333_CG_NT8_AutoDeployer_AddOn_v0_1.cs,Ambiguity between 'CG_NT8_AutoDeployer_AddOn_v0_1.watcher' and 'CG_NT8_AutoDeployer_AddOn_v0_1.watcher',CS0229,110,13,
20260509_103333_CG_NT8_AutoDeployer_AddOn_v0_1.cs,Ambiguity between 'CG_NT8_AutoDeployer_AddOn_v0_1.watcher' and 'CG_NT8_AutoDeployer_AddOn_v0_1.watcher',CS0229,111,13,
20260509_103333_CG_NT8_AutoDeployer_AddOn_v0_1.cs,Ambiguity between 'CG_NT8_AutoDeployer_AddOn_v0_1.watcher' and 'CG_NT8_AutoDeployer_AddOn_v0_1.watcher',CS0229,112,13,
20260509_103333_CG_NT8_AutoDeployer_AddOn_v0_1.cs,Ambiguity between 'CG_NT8_AutoDeployer_AddOn_v0_1.watcher' and 'CG_NT8_AutoDeployer_AddOn_v0_1.watcher',CS0229,113,13,
20260509_103333_CG_NT8_AutoDeployer_AddOn_v0_1.cs,Ambiguity between 'CG_NT8_AutoDeployer_AddOn_v0_1.watcher' and 'CG_NT8_AutoDeployer_AddOn_v0_1.watcher',CS0229,114,13,
20260509_103333_CG_NT8_AutoDeployer_AddOn_v0_1.cs,Ambiguity between 'CG_NT8_AutoDeployer_AddOn_v0_1.watcher' and 'CG_NT8_AutoDeployer_AddOn_v0_1.watcher',CS0229,115,13,
20260509_103333_CG_NT8_AutoDeployer_AddOn_v0_1.cs,Ambiguity between 'CG_NT8_AutoDeployer_AddOn_v0_1.inboxDir' and 'CG_NT8_AutoDeployer_AddOn_v0_1.inboxDir',CS0229,118,56,
20260509_103333_CG_NT8_AutoDeployer_AddOn_v0_1.cs,The call is ambiguous between the following methods or properties: 'CG_NT8_AutoDeployer_AddOn_v0_1.ProcessInboundFile(string)' and 'CG_NT8_AutoDeployer_AddOn_v0_1.ProcessInboundFile(string)',CS0121,119,17,
20260509_103333_CG_NT8_AutoDeployer_AddOn_v0_1.cs,Ambiguity between 'CG_NT8_AutoDeployer_AddOn_v0_1.watcher' and 'CG_NT8_AutoDeployer_AddOn_v0_1.watcher',CS0229,126,21,
20260509_103333_CG_NT8_AutoDeployer_AddOn_v0_1.cs,Ambiguity between 'CG_NT8_AutoDeployer_AddOn_v0_1.watcher' and 'CG_NT8_AutoDeployer_AddOn_v0_1.watcher',CS0229,128,21,
20260509_103333_CG_NT8_AutoDeployer_AddOn_v0_1.cs,Ambiguity between 'CG_NT8_AutoDeployer_AddOn_v0_1.watcher' and 'CG_NT8_AutoDeployer_AddOn_v0_1.watcher',CS0229,129,21,
20260509_103333_CG_NT8_AutoDeployer_AddOn_v0_1.cs,Ambiguity between 'CG_NT8_AutoDeployer_AddOn_v0_1.watcher' and 'CG_NT8_AutoDeployer_AddOn_v0_1.watcher',CS0229,130,21,
20260509_103333_CG_NT8_AutoDeployer_AddOn_v0_1.cs,Ambiguity between 'CG_NT8_AutoDeployer_AddOn_v0_1.watcher' and 'CG_NT8_AutoDeployer_AddOn_v0_1.watcher',CS0229,131,21,
20260509_103333_CG_NT8_AutoDeployer_AddOn_v0_1.cs,Ambiguity between 'CG_NT8_AutoDeployer_AddOn_v0_1.watcher' and 'CG_NT8_AutoDeployer_AddOn_v0_1.watcher',CS0229,132,21,
20260509_103333_CG_NT8_AutoDeployer_AddOn_v0_1.cs,Ambiguity between 'CG_NT8_AutoDeployer_AddOn_v0_1.watcher' and 'CG_NT8_AutoDeployer_AddOn_v0_1.watcher',CS0229,133,21,
20260509_103333_CG_NT8_AutoDeployer_AddOn_v0_1.cs,The call is ambiguous between the following methods or properties: 'CG_NT8_AutoDeployer_AddOn_v0_1.ProcessInboundFile(string)' and 'CG_NT8_AutoDeployer_AddOn_v0_1.ProcessInboundFile(string)',CS0121,145,17,
20260509_103333_CG_NT8_AutoDeployer_AddOn_v0_1.cs,Ambiguity between 'CG_NT8_AutoDeployer_AddOn_v0_1.sync' and 'CG_NT8_AutoDeployer_AddOn_v0_1.sync',CS0229,151,19,
20260509_103333_CG_NT8_AutoDeployer_AddOn_v0_1.cs,The call is ambiguous between the following methods or properties: 'CG_NT8_AutoDeployer_AddOn_v0_1.IsFileReady(string)' and 'CG_NT8_AutoDeployer_AddOn_v0_1.IsFileReady(string)',CS0121,158,26,
20260509_103333_CG_NT8_AutoDeployer_AddOn_v0_1.cs,The call is ambiguous between the following methods or properties: 'CG_NT8_AutoDeployer_AddOn_v0_1.Log(string string)' and 'CG_NT8_AutoDeployer_AddOn_v0_1.Log(string string)',CS0121,160,25,
20260509_103333_CG_NT8_AutoDeployer_AddOn_v0_1.cs,The call is ambiguous between the following methods or properties: 'CG_NT8_AutoDeployer_AddOn_v0_1.InstallStrategyFile(string)' and 'CG_NT8_AutoDeployer_AddOn_v0_1.InstallStrategyFile(string)',CS0121,167,25,
20260509_103333_CG_NT8_AutoDeployer_AddOn_v0_1.cs,The call is ambiguous between the following methods or properties: 'CG_NT8_AutoDeployer_AddOn_v0_1.InstallConfigFile(string)' and 'CG_NT8_AutoDeployer_AddOn_v0_1.InstallConfigFile(string)',CS0121,169,25,
20260509_103333_CG_NT8_AutoDeployer_AddOn_v0_1.cs,The call is ambiguous between the following methods or properties: 'CG_NT8_AutoDeployer_AddOn_v0_1.Log(string string)' and 'CG_NT8_AutoDeployer_AddOn_v0_1.Log(string string)',CS0121,171,25,
20260509_103333_CG_NT8_AutoDeployer_AddOn_v0_1.cs,The call is ambiguous between the following methods or properties: 'CG_NT8_AutoDeployer_AddOn_v0_1.Log(string string)' and 'CG_NT8_AutoDeployer_AddOn_v0_1.Log(string string)',CS0121,175,21,
20260509_103333_CG_NT8_AutoDeployer_AddOn_v0_1.cs,Ambiguity between 'CG_NT8_AutoDeployer_AddOn_v0_1.strategiesDir' and 'CG_NT8_AutoDeployer_AddOn_v0_1.strategiesDir',CS0229,196,44,
20260509_103333_CG_NT8_AutoDeployer_AddOn_v0_1.cs,Ambiguity between 'CG_NT8_AutoDeployer_AddOn_v0_1.archiveDir' and 'CG_NT8_AutoDeployer_AddOn_v0_1.archiveDir',CS0229,202,50,
20260509_103333_CG_NT8_AutoDeployer_AddOn_v0_1.cs,The call is ambiguous between the following methods or properties: 'CG_NT8_AutoDeployer_AddOn_v0_1.Log(string string)' and 'CG_NT8_AutoDeployer_AddOn_v0_1.Log(string string)',CS0121,204,17,
20260509_103333_CG_NT8_AutoDeployer_AddOn_v0_1.cs,The call is ambiguous between the following methods or properties: 'CG_NT8_AutoDeployer_AddOn_v0_1.Log(string string)' and 'CG_NT8_AutoDeployer_AddOn_v0_1.Log(string string)',CS0121,208,13,
20260509_103333_CG_NT8_AutoDeployer_AddOn_v0_1.cs,Ambiguity between 'CG_NT8_AutoDeployer_AddOn_v0_1.rootDir' and 'CG_NT8_AutoDeployer_AddOn_v0_1.rootDir',CS0229,210,48,
20260509_103333_CG_NT8_AutoDeployer_AddOn_v0_1.cs,The call is ambiguous between the following methods or properties: 'CG_NT8_AutoDeployer_AddOn_v0_1.RequestCompile(string)' and 'CG_NT8_AutoDeployer_AddOn_v0_1.RequestCompile(string)',CS0121,214,13,
20260509_103333_CG_NT8_AutoDeployer_AddOn_v0_1.cs,The call is ambiguous between the following methods or properties: 'CG_NT8_AutoDeployer_AddOn_v0_1.RunDeployHook(string)' and 'CG_NT8_AutoDeployer_AddOn_v0_1.RunDeployHook(string)',CS0121,215,13,
20260509_103333_CG_NT8_AutoDeployer_AddOn_v0_1.cs,Ambiguity between 'CG_NT8_AutoDeployer_AddOn_v0_1.configDir' and 'CG_NT8_AutoDeployer_AddOn_v0_1.configDir',CS0229,221,44,
20260509_103333_CG_NT8_AutoDeployer_AddOn_v0_1.cs,The call is ambiguous between the following methods or properties: 'CG_NT8_AutoDeployer_AddOn_v0_1.Log(string string)' and 'CG_NT8_AutoDeployer_AddOn_v0_1.Log(string string)',CS0121,223,13,
20260509_103333_CG_NT8_AutoDeployer_AddOn_v0_1.cs,Ambiguity between 'CG_NT8_AutoDeployer_AddOn_v0_1.rootDir' and 'CG_NT8_AutoDeployer_AddOn_v0_1.rootDir',CS0229,225,48,
20260509_103333_CG_NT8_AutoDeployer_AddOn_v0_1.cs,Ambiguity between 'CG_NT8_AutoDeployer_AddOn_v0_1.rootDir' and 'CG_NT8_AutoDeployer_AddOn_v0_1.rootDir',CS0229,232,44,
20260509_103333_CG_NT8_AutoDeployer_AddOn_v0_1.cs,The call is ambiguous between the following methods or properties: 'CG_NT8_AutoDeployer_AddOn_v0_1.Log(string string)' and 'CG_NT8_AutoDeployer_AddOn_v0_1.Log(string string)',CS0121,236,13,
20260509_103333_CG_NT8_AutoDeployer_AddOn_v0_1.cs,Ambiguity between 'CG_NT8_AutoDeployer_AddOn_v0_1.hooksDir' and 'CG_NT8_AutoDeployer_AddOn_v0_1.hooksDir',CS0229,243,44,
20260509_103333_CG_NT8_AutoDeployer_AddOn_v0_1.cs,The call is ambiguous between the following methods or properties: 'CG_NT8_AutoDeployer_AddOn_v0_1.Log(string string)' and 'CG_NT8_AutoDeployer_AddOn_v0_1.Log(string string)',CS0121,246,21,
20260509_103333_CG_NT8_AutoDeployer_AddOn_v0_1.cs,The call is ambiguous between the following methods or properties: 'CG_NT8_AutoDeployer_AddOn_v0_1.Log(string string)' and 'CG_NT8_AutoDeployer_AddOn_v0_1.Log(string string)',CS0121,257,17,
20260509_103333_CG_NT8_AutoDeployer_AddOn_v0_1.cs,The call is ambiguous between the following methods or properties: 'CG_NT8_AutoDeployer_AddOn_v0_1.Log(string string)' and 'CG_NT8_AutoDeployer_AddOn_v0_1.Log(string string)',CS0121,261,17,
20260509_103333_CG_NT8_AutoDeployer_AddOn_v0_1.cs,Ambiguity between 'CG_NT8_AutoDeployer_AddOn_v0_1.logsDir' and 'CG_NT8_AutoDeployer_AddOn_v0_1.logsDir',CS0229,269,42,
20260509_103333_CG_NT8_AutoDeployer_AddOn_v0_1.cs,Ambiguity between 'CG_NT8_AutoDeployer_AddOn_v0_1.logsDir' and 'CG_NT8_AutoDeployer_AddOn_v0_1.logsDir',CS0229,272,43,
20260509_103333_CG_NT8_AutoDeployer_AddOn_v0_1.cs,Ambiguity between 'CG_NT8_AutoDeployer_AddOn_v0_1.logsDir' and 'CG_NT8_AutoDeployer_AddOn_v0_1.logsDir',CS0229,273,47,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.SignalMode' and 'CG_MNQ_DeployShell_v1_11.SignalMode',CS0229,185,17,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.BreakoutLookbackTicks' and 'CG_MNQ_DeployShell_v1_11.BreakoutLookbackTicks',CS0229,186,17,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.BreakoutBufferTicks' and 'CG_MNQ_DeployShell_v1_11.BreakoutBufferTicks',CS0229,187,17,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.MomentumLookbackMinutes' and 'CG_MNQ_DeployShell_v1_11.MomentumLookbackMinutes',CS0229,188,17,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.MinMomentumTicks' and 'CG_MNQ_DeployShell_v1_11.MinMomentumTicks',CS0229,189,17,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.CooldownSeconds' and 'CG_MNQ_DeployShell_v1_11.CooldownSeconds',CS0229,190,17,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.TargetTicks' and 'CG_MNQ_DeployShell_v1_11.TargetTicks',CS0229,192,17,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.StopTicks' and 'CG_MNQ_DeployShell_v1_11.StopTicks',CS0229,193,17,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.MaxHoldSeconds' and 'CG_MNQ_DeployShell_v1_11.MaxHoldSeconds',CS0229,194,17,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.MaxEntrySpreadTicks' and 'CG_MNQ_DeployShell_v1_11.MaxEntrySpreadTicks',CS0229,195,17,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.MaxRuntimeSpreadTicks' and 'CG_MNQ_DeployShell_v1_11.MaxRuntimeSpreadTicks',CS0229,196,17,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.RequireRth' and 'CG_MNQ_DeployShell_v1_11.RequireRth',CS0229,198,17,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.AllowOpenLong' and 'CG_MNQ_DeployShell_v1_11.AllowOpenLong',CS0229,199,17,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.AllowMorningLong' and 'CG_MNQ_DeployShell_v1_11.AllowMorningLong',CS0229,200,17,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.AllowMorningShort' and 'CG_MNQ_DeployShell_v1_11.AllowMorningShort',CS0229,201,17,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.AllowMiddayShort' and 'CG_MNQ_DeployShell_v1_11.AllowMiddayShort',CS0229,202,17,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.AllowPowerShort' and 'CG_MNQ_DeployShell_v1_11.AllowPowerShort',CS0229,203,17,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.AllowAfternoonTrades' and 'CG_MNQ_DeployShell_v1_11.AllowAfternoonTrades',CS0229,204,17,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.MaxTradesPerDay' and 'CG_MNQ_DeployShell_v1_11.MaxTradesPerDay',CS0229,206,17,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.DailyLossLockUsd' and 'CG_MNQ_DeployShell_v1_11.DailyLossLockUsd',CS0229,207,17,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.EnableDailyLossLock' and 'CG_MNQ_DeployShell_v1_11.EnableDailyLossLock',CS0229,208,17,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.WriteTelemetry' and 'CG_MNQ_DeployShell_v1_11.WriteTelemetry',CS0229,210,17,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.TelemetryCsvPath' and 'CG_MNQ_DeployShell_v1_11.TelemetryCsvPath',CS0229,212,17,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.TargetTicks' and 'CG_MNQ_DeployShell_v1_11.TargetTicks',CS0229,219,71,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.StopTicks' and 'CG_MNQ_DeployShell_v1_11.StopTicks',CS0229,220,67,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.TargetTicks' and 'CG_MNQ_DeployShell_v1_11.TargetTicks',CS0229,221,72,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.StopTicks' and 'CG_MNQ_DeployShell_v1_11.StopTicks',CS0229,222,68,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,The call is ambiguous between the following methods or properties: 'CG_MNQ_DeployShell_v1_11.WriteTelemetryHeader()' and 'CG_MNQ_DeployShell_v1_11.WriteTelemetryHeader()',CS0121,226,17,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,The call is ambiguous between the following methods or properties: 'CG_MNQ_DeployShell_v1_11.LogTelemetry(string DateTime string string)' and 'CG_MNQ_DeployShell_v1_11.LogTelemetry(string DateTime string string)',CS0121,227,17,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.BreakoutLookbackTicks' and 'CG_MNQ_DeployShell_v1_11.BreakoutLookbackTicks',CS0229,236,43,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.MomentumLookbackMinutes' and 'CG_MNQ_DeployShell_v1_11.MomentumLookbackMinutes',CS0229,239,34,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,The call is ambiguous between the following methods or properties: 'CG_MNQ_DeployShell_v1_11.ResetSessionIfNeeded(DateTime)' and 'CG_MNQ_DeployShell_v1_11.ResetSessionIfNeeded(DateTime)',CS0121,243,13,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,The call is ambiguous between the following methods or properties: 'CG_MNQ_DeployShell_v1_11.GetCurrentBidSafe()' and 'CG_MNQ_DeployShell_v1_11.GetCurrentBidSafe()',CS0121,245,26,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,The call is ambiguous between the following methods or properties: 'CG_MNQ_DeployShell_v1_11.GetCurrentAskSafe()' and 'CG_MNQ_DeployShell_v1_11.GetCurrentAskSafe()',CS0121,246,26,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,The call is ambiguous between the following methods or properties: 'CG_MNQ_DeployShell_v1_11.GetSpreadTicks(double double)' and 'CG_MNQ_DeployShell_v1_11.GetSpreadTicks(double double)',CS0121,247,34,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.HardQuantity' and 'CG_MNQ_DeployShell_v1_11.HardQuantity',CS0229,249,37,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,The call is ambiguous between the following methods or properties: 'CG_MNQ_DeployShell_v1_11.LogTelemetry(string DateTime string string)' and 'CG_MNQ_DeployShell_v1_11.LogTelemetry(string DateTime string string)',CS0121,251,17,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.EnableDailyLossLock' and 'CG_MNQ_DeployShell_v1_11.EnableDailyLossLock',CS0229,259,17,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.dailyLocked' and 'CG_MNQ_DeployShell_v1_11.dailyLocked',CS0229,259,41,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.sessionStartCumProfit' and 'CG_MNQ_DeployShell_v1_11.sessionStartCumProfit',CS0229,261,107,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.DailyLossLockUsd' and 'CG_MNQ_DeployShell_v1_11.DailyLossLockUsd',CS0229,262,48,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.dailyLocked' and 'CG_MNQ_DeployShell_v1_11.dailyLocked',CS0229,264,21,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,The call is ambiguous between the following methods or properties: 'CG_MNQ_DeployShell_v1_11.LogTelemetry(string DateTime string string)' and 'CG_MNQ_DeployShell_v1_11.LogTelemetry(string DateTime string string)',CS0121,265,21,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.MaxRuntimeSpreadTicks' and 'CG_MNQ_DeployShell_v1_11.MaxRuntimeSpreadTicks',CS0229,274,81,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,The call is ambiguous between the following methods or properties: 'CG_MNQ_DeployShell_v1_11.LogTelemetry(string DateTime string string)' and 'CG_MNQ_DeployShell_v1_11.LogTelemetry(string DateTime string string)',CS0121,280,17,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.activeEntryTime' and 'CG_MNQ_DeployShell_v1_11.activeEntryTime',CS0229,284,67,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.activeEntryTime' and 'CG_MNQ_DeployShell_v1_11.activeEntryTime',CS0229,286,28,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.MaxHoldSeconds' and 'CG_MNQ_DeployShell_v1_11.MaxHoldSeconds',CS0229,286,61,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,The call is ambiguous between the following methods or properties: 'CG_MNQ_DeployShell_v1_11.LogTelemetry(string DateTime string string)' and 'CG_MNQ_DeployShell_v1_11.LogTelemetry(string DateTime string string)',CS0121,292,21,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.dailyLocked' and 'CG_MNQ_DeployShell_v1_11.dailyLocked',CS0229,297,17,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.RequireRth' and 'CG_MNQ_DeployShell_v1_11.RequireRth',CS0229,297,33,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,The call is ambiguous between the following methods or properties: 'CG_MNQ_DeployShell_v1_11.IsRth(DateTime)' and 'CG_MNQ_DeployShell_v1_11.IsRth(DateTime)',CS0121,297,48,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.sessionTradeCount' and 'CG_MNQ_DeployShell_v1_11.sessionTradeCount',CS0229,297,63,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.MaxTradesPerDay' and 'CG_MNQ_DeployShell_v1_11.MaxTradesPerDay',CS0229,297,84,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.activeEntryOrder' and 'CG_MNQ_DeployShell_v1_11.activeEntryOrder',CS0229,300,67,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.lastFlatOrEntryResetTime' and 'CG_MNQ_DeployShell_v1_11.lastFlatOrEntryResetTime',CS0229,303,17,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.lastFlatOrEntryResetTime' and 'CG_MNQ_DeployShell_v1_11.lastFlatOrEntryResetTime',CS0229,303,76,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.CooldownSeconds' and 'CG_MNQ_DeployShell_v1_11.CooldownSeconds',CS0229,303,117,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.MaxEntrySpreadTicks' and 'CG_MNQ_DeployShell_v1_11.MaxEntrySpreadTicks',CS0229,306,31,
